user_id,top_concept_names,top_concept_acts,overlap,new_items,popular_before,popular_after
3019,popularity|Sci-Fi|contemporary,+0.424|+0.252|+0.230,13,7,11,6
3018,contemporary|popularity|Animation,+0.834|+0.414|+0.234,10,10,7,12
3017,Comedy|popularity|contemporary,+0.514|+0.475|+0.251,12,8,19,14
3016,Sci-Fi|popularity|Action,+0.737|+0.600|+0.463,9,11,18,14
3015,popularity|Animation|Western,+0.189|+0.178|+0.175,16,4,4,3
3014,popularity|Comedy|modern,+0.544|+0.491|+0.443,8,12,17,9
3013,Musical|Animation|classic,+0.756|+0.428|+0.416,9,11,1,6
3012,contemporary|popularity|Sci-Fi,+0.721|+0.524|+0.508,9,11,6,4
3011,popularity|Animation|Documentary,+0.436|+0.405|+0.280,12,8,16,18
3010,Sci-Fi|Horror|Adventure,+0.781|+0.287|+0.262,16,4,7,6
3009,popularity|contemporary|Romance,+0.623|+0.572|+0.261,8,12,9,10
3008,Sci-Fi|popularity|Fantasy,+0.625|+0.450|+0.306,18,2,3,3
3007,popularity|Drama|Fantasy,+0.607|+0.406|+0.229,9,11,18,16
3006,War|popularity|Western,+0.685|+0.612|+0.268,13,7,14,16
3005,Sci-Fi|Action|Adventure,+0.808|+0.293|+0.291,12,8,13,10
3004,Thriller|popularity|modern,+0.632|+0.407|+0.398,13,7,13,11
3002,Comedy|popularity|Musical,+0.748|+0.454|+0.209,10,10,19,17
3001,Action|popularity|Crime,+0.741|+0.485|+0.233,5,15,15,14
3000,Adventure|Romance|Fantasy,+0.741|+0.495|+0.362,11,9,2,6
2999,Fantasy|Animation|Adventure,+0.479|+0.467|+0.355,12,8,0,0
2998,popularity|Romance|Musical,+0.340|+0.316|+0.295,18,2,4,3
2997,War|popularity|classic,+0.513|+0.399|+0.348,12,8,15,17
2996,Fantasy|popularity|Documentary,+0.633|+0.555|+0.301,10,10,13,17
2995,Comedy|popularity|contemporary,+0.540|+0.460|+0.247,16,4,18,18
2994,Action|Adventure|Fantasy,+0.653|+0.281|+0.240,12,8,1,1
2993,popularity|Documentary|retro,+0.567|+0.360|+0.314,15,5,20,20
2992,contemporary|popularity|Animation,+0.910|+0.282|+0.268,11,9,3,5
2991,popularity|classic|Documentary,+0.424|+0.340|+0.244,7,13,8,12
2990,Romance|Musical|Adventure,+0.874|+0.317|+0.223,10,10,4,2
2989,Sci-Fi|popularity|Adventure,+0.655|+0.566|+0.307,9,11,19,11
3003,Adventure|Action|Sci-Fi,+0.840|+0.441|+0.345,9,11,11,8
2988,contemporary|popularity|Western,+0.557|+0.382|+0.345,9,11,10,7
2987,Fantasy|Action|popularity,+0.616|+0.480|+0.480,6,14,4,1
2986,contemporary|modern|Drama,+0.505|+0.356|+0.243,12,8,9,9
2985,popularity|Animation|Fantasy,+0.657|+0.369|+0.234,12,8,11,14
2984,popularity|Sci-Fi|contemporary,+0.402|+0.254|+0.254,13,7,8,5
2983,Action|popularity|Adventure,+0.910|+0.340|+0.289,11,9,7,5
2982,Mystery|Crime|Fantasy,+0.544|+0.435|+0.407,13,7,10,13
2981,popularity|modern|Documentary,+0.666|+0.396|+0.164,7,13,20,19
2979,popularity|Documentary|retro,+0.458|+0.330|+0.306,12,8,17,20
2978,classic|Mystery|Documentary,+0.559|+0.225|+0.219,16,4,1,2
2977,popularity|contemporary|Western,+0.483|+0.350|+0.317,12,8,16,14
2976,Comedy|popularity|Musical,+0.761|+0.476|+0.205,9,11,17,18
2975,popularity|Documentary|classic,+0.319|+0.298|+0.266,10,10,5,7
2974,popularity|Animation|Thriller,+0.721|+0.173|+0.136,2,18,17,13
2973,Western|contemporary|popularity,+0.401|+0.340|+0.335,16,4,7,5
2972,contemporary|popularity|Mystery,+0.901|+0.358|+0.229,11,9,2,4
2971,Documentary|popularity|modern,+0.897|+0.279|+0.271,12,8,0,5
2970,popularity|modern|Animation,+0.589|+0.493|+0.181,7,13,18,17
2969,popularity|Fantasy|Mystery,+0.606|+0.445|+0.339,11,9,15,10
2968,modern|popularity|Thriller,+0.368|+0.299|+0.203,8,12,8,10
2967,classic|Documentary|War,+0.517|+0.287|+0.278,10,10,6,13
2966,Thriller|popularity|modern,+0.721|+0.429|+0.393,6,14,14,11
2965,popularity|Drama|War,+0.521|+0.424|+0.279,5,15,16,11
2964,popularity|Documentary|classic,+0.436|+0.335|+0.299,12,8,19,20
2963,popularity|Drama|War,+0.722|+0.475|+0.185,9,11,16,18
2962,Thriller|modern|Mystery,+0.764|+0.308|+0.255,10,10,2,4
2961,popularity|contemporary|Horror,+0.276|+0.273|+0.262,13,7,4,2
2960,popularity|Documentary|retro,+0.543|+0.277|+0.228,9,11,20,19
2959,popularity|Action|War,+0.620|+0.376|+0.325,2,18,16,11
2958,popularity|Western|contemporary,+0.398|+0.376|+0.371,14,6,9,7
2957,popularity|Action|Crime,+0.706|+0.257|+0.188,5,15,20,20
2956,Sci-Fi|popularity|Action,+0.672|+0.547|+0.283,8,12,18,14
2955,contemporary|popularity|Drama,+0.555|+0.421|+0.264,12,8,10,11
2954,Western|popularity|contemporary,+0.404|+0.395|+0.349,12,8,11,7
2953,Western|contemporary|popularity,+0.399|+0.348|+0.336,14,6,9,7
2952,Thriller|popularity|Crime,+0.692|+0.335|+0.255,8,12,10,6
2951,popularity|Drama|modern,+0.585|+0.378|+0.325,12,8,18,20
2950,contemporary|popularity|Documentary,+0.532|+0.348|+0.314,13,7,15,16
2949,contemporary|popularity|Animation,+0.657|+0.450|+0.408,14,6,10,11
2948,popularity|Documentary|contemporary,+0.470|+0.395|+0.337,16,4,18,19
2946,Action|Adventure|Sci-Fi,+0.805|+0.291|+0.237,11,9,0,0
2945,modern|popularity|Drama,+0.531|+0.404|+0.236,6,14,16,17
2944,popularity|modern|Adventure,+0.482|+0.325|+0.296,3,17,18,6
2943,Adventure|popularity|Action,+0.657|+0.367|+0.311,12,8,9,10
2942,classic|popularity|Documentary,+0.380|+0.302|+0.276,5,15,4,14
2941,Animation|Fantasy|Musical,+0.607|+0.504|+0.357,11,9,0,1
2940,Action|popularity|modern,+0.755|+0.481|+0.288,8,12,17,16
2939,Thriller|popularity|Mystery,+0.817|+0.390|+0.371,9,11,7,4
2938,Animation|Fantasy|Musical,+0.725|+0.462|+0.429,10,10,0,1
2937,popularity|modern|Drama,+0.637|+0.499|+0.216,3,17,15,14
2936,Animation|Fantasy|Musical,+0.603|+0.364|+0.319,15,5,6,8
2935,popularity|contemporary|Action,+0.340|+0.284|+0.247,16,4,7,7
2934,Horror|modern|Animation,+0.209|+0.184|+0.170,11,9,0,0
2933,contemporary|popularity|Documentary,+0.643|+0.584|+0.243,15,5,10,13
2932,Thriller|popularity|modern,+0.718|+0.498|+0.379,7,13,14,9
2931,contemporary|popularity|Comedy,+0.716|+0.558|+0.204,6,14,10,9
2930,Horror|popularity|retro,+0.718|+0.385|+0.313,10,10,8,9
2929,Horror|Sci-Fi|Thriller,+0.898|+0.297|+0.222,12,8,3,1
2928,Comedy|popularity|Musical,+0.830|+0.344|+0.219,10,10,16,15
2927,Adventure|Action|popularity,+0.834|+0.389|+0.387,6,14,12,10
2926,modern|Comedy|Romance,+0.583|+0.231|+0.119,9,11,2,6
2925,contemporary|popularity|Animation,+0.753|+0.514|+0.277,11,9,9,7
2924,popularity|Animation|modern,+0.565|+0.553|+0.282,14,6,10,8
2923,popularity|Sci-Fi|Animation,+0.504|+0.437|+0.262,14,6,19,17
2922,popularity|Thriller|modern,+0.585|+0.409|+0.327,13,7,17,20
2921,Sci-Fi|Fantasy|contemporary,+0.554|+0.292|+0.285,18,2,1,1
2920,contemporary|popularity|Sci-Fi,+0.418|+0.362|+0.287,16,4,4,3
2919,Fantasy|Adventure|Animation,+0.957|+0.386|+0.385,11,9,2,8
2918,Romance|popularity|retro,+0.530|+0.496|+0.307,9,11,13,16
2917,popularity|Documentary|Crime,+0.408|+0.389|+0.320,9,11,19,17
2916,Comedy|Documentary|Musical,+0.902|+0.193|+0.165,13,7,0,0
2915,popularity|War|Action,+0.642|+0.620|+0.293,9,11,18,19
2914,Comedy|popularity|Musical,+0.806|+0.387|+0.220,8,12,18,17
2913,modern|Drama|popularity,+0.333|+0.330|+0.278,6,14,5,7
2912,popularity|contemporary|Animation,+0.243|+0.235|+0.235,19,1,8,7
2911,contemporary|popularity|Horror,+0.393|+0.330|+0.220,15,5,5,3
2909,Comedy|Documentary|popularity,+0.848|+0.158|+0.150,10,10,0,0
2908,Horror|popularity|Sci-Fi,+0.898|+0.337|+0.311,4,16,8,0
2907,popularity|Comedy|contemporary,+0.477|+0.395|+0.324,16,4,14,16
2906,Adventure|popularity|Action,+0.760|+0.399|+0.368,6,14,16,8
2905,Mystery|popularity|Crime,+0.865|+0.344|+0.254,16,4,3,2
2904,popularity|modern|Drama,+0.497|+0.476|+0.286,14,6,16,16
2903,popularity|Fantasy|Musical,+0.575|+0.379|+0.294,13,7,19,17
2902,Comedy|popularity|modern,+0.605|+0.553|+0.341,12,8,18,19
2901,popularity|Crime|Drama,+0.550|+0.195|+0.170,1,19,17,10
2900,popularity|Animation|Crime,+0.617|+0.230|+0.172,8,12,19,17
2899,Action|popularity|Adventure,+0.906|+0.310|+0.284,7,13,7,7
2898,popularity|contemporary|Romance,+0.394|+0.291|+0.279,17,3,7,5
2897,popularity|Documentary|contemporary,+0.531|+0.289|+0.281,15,5,20,19
2895,contemporary|popularity|Documentary,+0.758|+0.386|+0.261,11,9,3,8
2896,contemporary|popularity|Animation,+0.868|+0.474|+0.228,11,9,6,3
2894,Action|Adventure|Sci-Fi,+0.873|+0.314|+0.265,10,10,0,1
2893,popularity|Fantasy|Sci-Fi,+0.578|+0.511|+0.315,9,11,16,14
2892,Romance|classic|popularity,+0.556|+0.454|+0.337,12,8,6,11
2891,Western|popularity|contemporary,+0.394|+0.362|+0.362,17,3,7,5
2890,Adventure|Documentary|popularity,+0.470|+0.441|+0.391,2,18,14,3
2889,contemporary|Musical|Animation,+0.498|+0.488|+0.474,4,16,3,17
2888,War|popularity|Western,+0.892|+0.410|+0.313,12,8,6,6
2887,Thriller|modern|Mystery,+0.466|+0.242|+0.185,13,7,0,1
2886,Action|Adventure|popularity,+0.745|+0.283|+0.266,14,6,1,1
2885,contemporary|popularity|Animation,+0.771|+0.470|+0.286,12,8,10,8
2884,popularity|Drama|Western,+0.629|+0.179|+0.163,5,15,19,16
2882,popularity|modern|contemporary,+0.733|+0.310|+0.247,10,10,18,17
2881,Comedy|popularity|Animation,+0.803|+0.495|+0.201,4,16,13,12
2883,popularity|Animation|Crime,+0.236|+0.222|+0.212,15,5,5,4
2880,popularity|retro|Comedy,+0.388|+0.293|+0.273,15,5,13,12
2879,popularity|contemporary|Animation,+0.737|+0.480|+0.261,12,8,13,17
2878,Fantasy|popularity|Animation,+0.779|+0.355|+0.351,12,8,5,4
2877,contemporary|popularity|Mystery,+0.744|+0.566|+0.237,14,6,11,8
2876,Adventure|Fantasy|Action,+0.922|+0.383|+0.322,10,10,3,6
2875,Action|popularity|War,+0.638|+0.453|+0.260,13,7,17,16
2874,classic|Documentary|War,+0.503|+0.373|+0.252,8,12,6,13
2873,Animation|Fantasy|Adventure,+0.627|+0.459|+0.378,12,8,0,2
2872,Comedy|popularity|modern,+0.774|+0.343|+0.287,9,11,12,9
2871,Horror|popularity|Sci-Fi,+0.892|+0.360|+0.303,8,12,7,2
2870,modern|popularity|Drama,+0.643|+0.349|+0.268,6,14,10,12
2869,Animation|popularity|Musical,+0.280|+0.253|+0.200,13,7,7,7
2868,popularity|Action|Documentary,+0.492|+0.348|+0.287,12,8,18,19
2867,contemporary|Horror|Animation,+0.796|+0.314|+0.308,6,14,1,13
2866,Romance|popularity|Musical,+0.872|+0.378|+0.311,10,10,8,4
2865,contemporary|popularity|Animation,+0.755|+0.549|+0.240,12,8,11,10
2864,Western|contemporary|popularity,+0.371|+0.342|+0.341,16,4,7,7
2863,contemporary|popularity|Drama,+0.492|+0.382|+0.381,13,7,11,12
2862,War|popularity|classic,+0.842|+0.350|+0.287,12,8,8,6
2861,popularity|Western|contemporary,+0.427|+0.368|+0.360,14,6,12,8
2860,popularity|Drama|modern,+0.441|+0.384|+0.338,2,18,4,9
2859,popularity|contemporary|Comedy,+0.560|+0.330|+0.283,6,14,20,10
2858,Fantasy|Animation|contemporary,+0.415|+0.408|+0.407,8,12,4,13
2857,Drama|Fantasy|modern,+0.417|+0.218|+0.207,16,4,0,0
2856,classic|popularity|War,+0.510|+0.402|+0.312,10,10,12,15
2855,contemporary|popularity|Animation,+0.376|+0.322|+0.223,18,2,7,7
2854,contemporary|popularity|Animation,+0.701|+0.365|+0.271,14,6,7,11
2853,Comedy|popularity|Documentary,+0.840|+0.336|+0.187,10,10,9,7
2852,Horror|Sci-Fi|retro,+0.961|+0.341|+0.258,8,12,1,0
2851,popularity|Animation|Western,+0.387|+0.333|+0.300,16,4,8,5
2850,Adventure|Action|Fantasy,+0.943|+0.365|+0.357,9,11,3,8
2849,popularity|contemporary|Animation,+0.294|+0.256|+0.253,17,3,8,7
2848,Adventure|popularity|Action,+0.677|+0.403|+0.310,12,8,11,11
2847,popularity|Western|Animation,+0.496|+0.252|+0.174,11,9,20,17
2846,Comedy|popularity|Romance,+0.834|+0.387|+0.243,8,12,10,10
2845,Western|War|popularity,+0.919|+0.387|+0.367,15,5,5,4
2844,Crime|popularity|Mystery,+0.846|+0.449|+0.272,6,14,8,6
2843,contemporary|Horror|Sci-Fi,+0.379|+0.319|+0.300,16,4,3,3
2842,retro|popularity|Documentary,+0.537|+0.357|+0.243,13,7,14,16
2841,contemporary|Documentary|niche,+0.912|+0.258|+0.233,8,12,0,5
2840,Action|popularity|Adventure,+0.793|+0.306|+0.276,13,7,4,5
2839,Western|popularity|contemporary,+0.400|+0.358|+0.327,16,4,7,6
2838,popularity|Documentary|classic,+0.466|+0.297|+0.276,12,8,20,20
2837,War|popularity|Western,+0.798|+0.523|+0.242,11,9,14,13
2836,popularity|Western|Animation,+0.426|+0.330|+0.328,17,3,8,7
2835,popularity|Musical|contemporary,+0.374|+0.266|+0.258,11,9,12,6
2834,classic|Musical|Western,+0.752|+0.378|+0.298,10,10,0,4
2833,Animation|contemporary|popularity,+0.464|+0.386|+0.378,12,8,12,8
2832,Mystery|popularity|Crime,+0.741|+0.452|+0.264,14,6,6,3
2831,popularity|Animation|War,+0.713|+0.304|+0.205,10,10,20,20
2830,Action|popularity|Adventure,+0.857|+0.451|+0.296,6,14,15,12
2829,classic|niche|Documentary,+0.447|+0.399|+0.368,10,10,8,16
2828,popularity|retro|Documentary,+0.567|+0.393|+0.300,8,12,20,19
2827,retro|popularity|Sci-Fi,+0.617|+0.480|+0.373,13,7,18,18
2826,classic|niche|Documentary,+0.520|+0.283|+0.268,15,5,2,6
2825,Documentary|popularity|classic,+0.375|+0.327|+0.325,13,7,20,17
2824,popularity|Romance|modern,+0.540|+0.426|+0.322,7,13,16,7
2823,popularity|modern|Comedy,+0.513|+0.503|+0.303,10,10,16,18
2822,contemporary|popularity|Drama,+0.432|+0.332|+0.262,10,10,11,12
2821,contemporary|popularity|Horror,+0.396|+0.370|+0.300,11,9,9,6
2820,contemporary|popularity|modern,+0.360|+0.314|+0.239,16,4,10,11
2819,contemporary|popularity|Horror,+0.752|+0.274|+0.248,10,10,1,10
2818,Comedy|modern|popularity,+0.738|+0.324|+0.210,8,12,1,1
2817,popularity|Sci-Fi|Fantasy,+0.509|+0.485|+0.332,14,6,16,17
2816,Action|popularity|War,+0.750|+0.564|+0.227,4,16,18,14
2815,popularity|contemporary|classic,+0.297|+0.250|+0.220,15,5,5,5
2814,contemporary|popularity|Drama,+0.565|+0.508|+0.224,11,9,10,14
2813,retro|popularity|Documentary,+0.608|+0.360|+0.260,11,9,18,18
2812,Comedy|modern|popularity,+0.815|+0.336|+0.311,7,13,8,8
2811,Documentary|niche|classic,+0.707|+0.491|+0.386,9,11,3,11
2810,Musical|popularity|Animation,+0.512|+0.449|+0.340,4,16,6,1
2809,popularity|Action|retro,+0.496|+0.454|+0.239,11,9,10,2
2808,Sci-Fi|popularity|Fantasy,+0.594|+0.456|+0.282,8,12,15,12
2807,Romance|classic|popularity,+0.438|+0.431|+0.280,12,8,5,10
2806,popularity|contemporary|Animation,+0.664|+0.605|+0.262,15,5,13,13
2805,popularity|retro|classic,+0.384|+0.257|+0.237,2,18,10,3
2804,Romance|popularity|War,+0.813|+0.411|+0.303,3,17,14,8
2803,retro|popularity|Documentary,+0.678|+0.425|+0.227,9,11,10,9
2802,popularity|Drama|retro,+0.628|+0.396|+0.182,4,16,12,5
2801,Western|contemporary|Animation,+0.348|+0.307|+0.306,17,3,7,10
2800,modern|popularity|Thriller,+0.528|+0.500|+0.147,6,14,14,10
2799,Comedy|popularity|Musical,+0.674|+0.479|+0.258,10,10,20,18
2798,Romance|popularity|classic,+0.526|+0.416|+0.312,10,10,9,11
2797,Horror|popularity|retro,+0.809|+0.347|+0.300,10,10,9,5
2796,popularity|Animation|Fantasy,+0.413|+0.203|+0.173,5,15,16,14
2795,Documentary|Fantasy|popularity,+0.943|+0.265|+0.244,15,5,1,2
2794,contemporary|popularity|Mystery,+0.873|+0.366|+0.232,12,8,6,4
2793,Action|Thriller|modern,+0.608|+0.443|+0.325,11,9,4,6
2792,Comedy|popularity|Fantasy,+0.664|+0.602|+0.201,6,14,12,7
2791,Fantasy|classic|Mystery,+0.411|+0.410|+0.364,14,6,5,9
2790,Sci-Fi|popularity|Fantasy,+0.819|+0.377|+0.320,10,10,15,11
2789,Action|popularity|Crime,+0.811|+0.467|+0.250,4,16,18,11
2788,classic|popularity|Drama,+0.428|+0.320|+0.308,6,14,4,7
2787,popularity|Fantasy|retro,+0.650|+0.215|+0.187,6,14,19,13
2786,Mystery|popularity|Crime,+0.766|+0.494|+0.490,11,9,5,4
2785,War|Western|popularity,+0.928|+0.357|+0.325,15,5,8,7
2784,retro|popularity|War,+0.321|+0.247|+0.182,15,5,8,5
2783,Sci-Fi|popularity|Fantasy,+0.749|+0.366|+0.249,8,12,13,8
2782,Comedy|modern|popularity,+0.796|+0.348|+0.252,11,9,5,4
2781,popularity|contemporary|retro,+0.306|+0.249|+0.197,3,17,11,6
2780,popularity|Western|Animation,+0.366|+0.330|+0.304,17,3,8,7
2779,contemporary|popularity|Documentary,+0.797|+0.374|+0.269,12,8,9,11
2778,popularity|Documentary|Drama,+0.514|+0.282|+0.232,5,15,17,14
2777,Comedy|Documentary|modern,+0.562|+0.297|+0.276,15,5,0,0
2776,popularity|Romance|modern,+0.514|+0.484|+0.357,5,15,17,16
2775,Documentary|niche|Drama,+0.386|+0.339|+0.308,16,4,18,19
2774,retro|Musical|Animation,+0.287|+0.226|+0.223,17,3,2,2
2773,contemporary|popularity|Animation,+0.791|+0.424|+0.274,13,7,9,10
2772,contemporary|popularity|Crime,+0.660|+0.529|+0.283,13,7,10,13
2771,Action|Adventure|Sci-Fi,+0.898|+0.293|+0.269,10,10,0,1
2770,popularity|modern|Animation,+0.474|+0.361|+0.347,14,6,18,19
2769,classic|Musical|popularity,+0.534|+0.351|+0.343,14,6,2,1
2768,retro|popularity|Documentary,+0.632|+0.421|+0.192,8,12,19,17
2767,Mystery|Crime|popularity,+0.748|+0.666|+0.411,12,8,5,5
2766,popularity|Musical|Western,+0.556|+0.349|+0.255,8,12,13,10
2765,Adventure|popularity|Action,+0.772|+0.393|+0.340,12,8,10,7
2764,Romance|classic|popularity,+0.603|+0.420|+0.350,7,13,7,8
2763,Thriller|popularity|modern,+0.662|+0.454|+0.277,9,11,8,7
2762,popularity|Romance|Western,+0.329|+0.275|+0.234,18,2,8,6
2761,Comedy|popularity|Musical,+0.868|+0.193|+0.158,7,13,3,3
2760,popularity|Western|Romance,+0.442|+0.265|+0.263,17,3,11,9
2759,contemporary|popularity|Romance,+0.693|+0.522|+0.279,13,7,10,11
2758,Comedy|popularity|Animation,+0.726|+0.583|+0.221,10,10,19,18
2757,classic|Musical|Western,+0.428|+0.298|+0.253,13,7,1,4
2756,contemporary|popularity|Documentary,+0.670|+0.566|+0.266,15,5,7,10
2755,modern|Comedy|popularity,+0.517|+0.400|+0.396,13,7,15,15
2754,Comedy|popularity|Documentary,+0.861|+0.330|+0.174,7,13,10,9
2753,classic|niche|Documentary,+0.484|+0.442|+0.288,12,8,11,19
2752,modern|popularity|Drama,+0.586|+0.322|+0.221,4,16,11,15
2751,retro|popularity|Horror,+0.717|+0.320|+0.297,8,12,7,13
2750,Drama|popularity|War,+0.679|+0.334|+0.195,10,10,13,11
2749,War|Western|popularity,+0.947|+0.371|+0.341,9,11,10,4
2748,contemporary|popularity|Animation,+0.791|+0.406|+0.297,14,6,9,12
2747,Musical|Animation|classic,+0.801|+0.721|+0.363,15,5,6,10
2746,Comedy|popularity|Romance,+0.804|+0.464|+0.339,11,9,14,9
2745,Action|popularity|Adventure,+0.898|+0.375|+0.309,13,7,6,7
2744,popularity|contemporary|Sci-Fi,+0.358|+0.253|+0.238,16,4,17,14
2743,modern|contemporary|Mystery,+0.395|+0.151|+0.151,12,8,1,1
2742,Fantasy|Adventure|Animation,+0.855|+0.368|+0.351,5,15,0,15
2741,popularity|modern|Thriller,+0.537|+0.322|+0.318,14,6,12,9
2740,Action|popularity|modern,+0.752|+0.411|+0.318,11,9,16,17
2739,popularity|Western|Animation,+0.358|+0.287|+0.285,13,7,9,3
2738,Drama|modern|popularity,+0.762|+0.483|+0.252,4,16,1,6
2737,classic|Documentary|Drama,+0.428|+0.381|+0.288,14,6,16,18
2736,Comedy|popularity|retro,+0.775|+0.383|+0.288,9,11,11,12
2735,popularity|Western|Animation,+0.359|+0.309|+0.305,16,4,8,6
2734,popularity|Sci-Fi|Thriller,+0.585|+0.518|+0.263,11,9,17,16
2733,Drama|popularity|War,+0.826|+0.286|+0.191,4,16,8,3
2732,Western|classic|popularity,+0.887|+0.417|+0.377,14,6,4,6
2731,retro|popularity|Sci-Fi,+0.688|+0.245|+0.147,6,14,8,3
2730,popularity|Animation|retro,+0.554|+0.365|+0.188,7,13,11,9
2729,Action|popularity|War,+0.657|+0.512|+0.280,11,9,17,15
2728,popularity|Action|Adventure,+0.487|+0.356|+0.327,16,4,19,20
2727,Animation|Musical|popularity,+0.595|+0.577|+0.451,14,6,9,8
2726,popularity|retro|Drama,+0.491|+0.307|+0.278,2,18,13,9
2725,contemporary|popularity|Crime,+0.626|+0.497|+0.247,12,8,9,11
2724,Romance|popularity|War,+0.567|+0.426|+0.229,14,6,13,11
2723,Comedy|retro|popularity,+0.736|+0.396|+0.197,14,6,0,0
2722,Sci-Fi|popularity|Fantasy,+0.634|+0.481|+0.307,11,9,17,17
2721,Romance|popularity|Musical,+0.862|+0.447|+0.304,7,13,17,8
2720,War|Action|Western,+0.808|+0.448|+0.382,10,10,4,11
2719,classic|Documentary|War,+0.485|+0.322|+0.235,5,15,5,16
2718,Comedy|Fantasy|popularity,+0.461|+0.354|+0.340,10,10,6,5
2716,Adventure|popularity|Action,+0.681|+0.485|+0.343,11,9,16,12
2715,popularity|Action|Western,+0.616|+0.185|+0.184,4,16,14,7
2717,popularity|modern|Drama,+0.557|+0.410|+0.397,6,14,18,18
2714,popularity|contemporary|Sci-Fi,+0.400|+0.321|+0.296,14,6,9,4
2713,Sci-Fi|popularity|Fantasy,+0.702|+0.458|+0.335,8,12,7,2
2712,Action|Adventure|popularity,+0.795|+0.478|+0.314,7,13,3,1
2711,Fantasy|Adventure|popularity,+0.795|+0.434|+0.402,12,8,11,7
2710,contemporary|popularity|Horror,+0.852|+0.300|+0.266,10,10,2,6
2709,popularity|Romance|contemporary,+0.439|+0.438|+0.233,9,11,19,17
2708,Western|popularity|contemporary,+0.400|+0.390|+0.343,17,3,7,6
2707,Romance|popularity|Musical,+0.893|+0.365|+0.334,6,14,6,2
2706,popularity|Romance|Mystery,+0.650|+0.555|+0.239,5,15,18,14
2705,popularity|modern|Drama,+0.656|+0.336|+0.297,10,10,19,19
2704,Drama|popularity|classic,+0.559|+0.345|+0.239,7,13,8,4
2703,classic|Drama|Documentary,+0.492|+0.353|+0.340,11,9,8,15
2702,popularity|Sci-Fi|Fantasy,+0.448|+0.300|+0.269,17,3,20,20
2701,popularity|Crime|contemporary,+0.521|+0.392|+0.312,7,13,19,11
2700,Horror|popularity|retro,+0.907|+0.343|+0.272,4,16,5,4
2699,Drama|popularity|classic,+0.530|+0.462|+0.269,5,15,8,7
2698,Comedy|popularity|Musical,+0.768|+0.319|+0.274,12,8,13,9
2697,popularity|Western|contemporary,+0.394|+0.377|+0.367,17,3,8,7
2696,Mystery|Crime|Thriller,+0.870|+0.331|+0.329,17,3,1,2
2695,popularity|Adventure|classic,+0.459|+0.339|+0.336,11,9,17,19
2694,Horror|contemporary|Sci-Fi,+0.847|+0.341|+0.293,14,6,3,3
2693,Drama|popularity|War,+0.791|+0.272|+0.212,9,11,4,0
2692,Drama|modern|popularity,+0.723|+0.439|+0.336,4,16,3,7
2691,popularity|classic|Adventure,+0.501|+0.327|+0.277,4,16,10,19
2690,Drama|popularity|modern,+0.552|+0.487|+0.413,9,11,15,15
2689,popularity|Animation|retro,+0.723|+0.206|+0.167,2,18,20,14
2688,contemporary|popularity|Animation,+0.798|+0.561|+0.270,10,10,8,7
2687,Crime|popularity|Mystery,+0.880|+0.397|+0.269,4,16,7,6
2686,Animation|popularity|contemporary,+0.262|+0.242|+0.219,18,2,7,6
2685,popularity|contemporary|Mystery,+0.530|+0.438|+0.399,6,14,15,10
2684,Drama|modern|popularity,+0.658|+0.496|+0.310,4,16,7,9
2683,Comedy|modern|popularity,+0.755|+0.366|+0.335,8,12,10,9
2682,popularity|contemporary|Animation,+0.317|+0.271|+0.227,16,4,8,7
2681,Comedy|modern|Documentary,+0.706|+0.350|+0.160,8,12,0,1
2680,Western|contemporary|popularity,+0.389|+0.378|+0.309,17,3,6,6
2679,classic|War|popularity,+0.528|+0.343|+0.316,16,4,3,6
2678,Horror|popularity|Sci-Fi,+0.844|+0.393|+0.301,8,12,7,6
2677,Thriller|popularity|retro,+0.504|+0.386|+0.281,9,11,2,2
2676,Drama|modern|popularity,+0.561|+0.456|+0.327,11,9,13,15
2675,Sci-Fi|popularity|modern,+0.704|+0.387|+0.333,13,7,9,4
2674,popularity|contemporary|Animation,+0.294|+0.278|+0.236,18,2,9,8
2673,popularity|Fantasy|contemporary,+0.271|+0.206|+0.198,16,4,9,8
2672,Romance|popularity|War,+0.752|+0.440|+0.267,8,12,14,11
2671,popularity|contemporary|Sci-Fi,+0.409|+0.325|+0.285,11,9,11,4
